,Trigram,Count,Frequency
807,рце,6,0.00041631973355537054
808,це ,8,0.0005550929780738274
809,е К,1,6.938662225922843e-05
810, Ко,5,0.0003469331112961421
811,Кол,6,0.00041631973355537054
812,оли,14,0.0009714127116291979
813,ли ,24,0.0016652789342214821
814, б ,5,0.0003469331112961421
815,б ш,1,6.938662225922843e-05
816, шв,2,0.00013877324451845685
817,шви,2,0.00013877324451845685
818,вид,5,0.0003469331112961421
819,идш,2,0.00013877324451845685
820,дше,2,0.00013877324451845685
821,ше ,8,0.0005550929780738274
822,е к,7,0.00048570635581459895
823, кі,5,0.0003469331112961421
824,кін,5,0.0003469331112961421
825,нец,4,0.0002775464890369137
826,ець,4,0.0002775464890369137
827,"ць
",3,0.00020815986677768527
828,"ь
Я",3,0.00020815986677768527
829,"
Я ",10,0.0006938662225922842
830,Я п,6,0.00041631973355537054
831,исл,3,0.00020815986677768527
832,слу,7,0.00048570635581459895
833,лух,9,0.0006244796003330558
834,уха,7,0.00048570635581459895
835,хаю,5,0.0003469331112961421
836,аюс,6,0.00041631973355537054
837,юсь,13,0.0009020260893699694
838,ь Н,4,0.0002775464890369137
839, На,2,0.00013877324451845685
840,Най,1,6.938662225922843e-05
841,айм,2,0.00013877324451845685
842,йме,2,0.00013877324451845685
843,енш,2,0.00013877324451845685
844,нши,2,0.00013877324451845685
845,ший,2,0.00013877324451845685
846,й ш,1,6.938662225922843e-05
847, ше,1,6.938662225922843e-05
848,шел,1,6.938662225922843e-05
849,еле,10,0.0006938662225922842
850,лес,1,6.938662225922843e-05
851,ест,2,0.00013877324451845685
852,т а,2,0.00013877324451845685
853,або,3,0.00020815986677768527
854,бо ,4,0.0002775464890369137
855,сту,8,0.0005550929780738274
856,тук,2,0.00013877324451845685
857,ук ,2,0.00013877324451845685
858,к  ,1,6.938662225922843e-05
859,  і,1,6.938662225922843e-05
860,і м,11,0.0007632528448515126
861,оє ,6,0.00041631973355537054
862, па,10,0.0006938662225922842
863,пад,6,0.00041631973355537054
864,ада,7,0.00048570635581459895
865,є і,2,0.00013877324451845685
866,зав,7,0.00048570635581459895
867,авм,2,0.00013877324451845685
868,є М,1,6.938662225922843e-05
869,зар,1,6.938662225922843e-05
870,ара,1,6.938662225922843e-05
871,аз ,1,6.938662225922843e-05
872,ста,16,0.0011101859561476548
873,тан,4,0.0002775464890369137
874,ане,5,0.0003469331112961421
875,еть,10,0.0006938662225922842
876,щос,7,0.00048570635581459895
877,ось,23,0.0015958923119622536
878,ь н,11,0.0007632528448515126
879,нез,4,0.0002775464890369137
880,езв,3,0.00020815986677768527
881,йне,1,6.938662225922843e-05
882,рон,3,0.00020815986677768527
883,ник,4,0.0002775464890369137
884,икн,2,0.00013877324451845685
885,кне,2,0.00013877324451845685
886,ь в,8,0.0005550929780738274
887,кно,4,0.0002775464890369137
888,яка,4,0.0002775464890369137
889,кас,2,0.00013877324451845685
890,ась,6,0.00041631973355537054
891,ь і,9,0.0006244796003330558
892, іс,3,0.00020815986677768527
893,іст,15,0.0010407993338884263
894,тот,2,0.00013877324451845685
895,з в,2,0.00013877324451845685
896,вел,7,0.00048570635581459895
897,ели,7,0.00048570635581459895
898,лик,8,0.0005550929780738274
899,ики,6,0.00041631973355537054
900,и ч,3,0.00020815986677768527
901,и к,6,0.00041631973355537054
902,рил,1,6.938662225922843e-05
903,ила,8,0.0005550929780738274
904,рос,8,0.0005550929780738274
905,осу,2,0.00013877324451845685
906,сун,1,6.938662225922843e-05
907,уне,1,6.938662225922843e-05
908,я п,9,0.0006244796003330558
909,о х,6,0.00041631973355537054
910,аті,7,0.00048570635581459895
911,ті ,15,0.0010407993338884263
912,інь,3,0.00020815986677768527
913,нь ,4,0.0002775464890369137
914,ь а,4,0.0002775464890369137
915, хт,4,0.0002775464890369137
916,хто,4,0.0002775464890369137
917,тос,4,0.0002775464890369137
918,ь р,6,0.00041631973355537054
919,рап,4,0.0002775464890369137
920,апт,4,0.0002775464890369137
921,пто,4,0.0002775464890369137
922,м с,3,0.00020815986677768527
923, ск,10,0.0006938662225922842
924,скр,4,0.0002775464890369137
925,рик,6,0.00041631973355537054
926,е  ,1,6.938662225922843e-05
927,  й,1,6.938662225922843e-05
928,й о,3,0.00020815986677768527
929,бір,1,6.938662225922843e-05
930,ірв,2,0.00013877324451845685
931,рве,1,6.938662225922843e-05
932,вет,1,6.938662225922843e-05
933,я ж,4,0.0002775464890369137
934, жи,16,0.0011101859561476548
935,итт,9,0.0006244796003330558
936,ття,10,0.0006938662225922842
937,тя ,7,0.00048570635581459895
938,я Я,7,0.00048570635581459895
939, Ні,4,0.0002775464890369137
940,Ні ,4,0.0002775464890369137
941,м н,5,0.0003469331112961421
942,е с,17,0.0011795725784068832
943,спи,4,0.0002775464890369137
944,пит,4,0.0002775464890369137
945,ь У,1,6.938662225922843e-05
946, У ,2,0.00013877324451845685
947,У н,1,6.938662225922843e-05
948, нь,2,0.00013877324451845685
949,ньо,3,0.00020815986677768527
950,ьом,5,0.0003469331112961421
951,жив,7,0.00048570635581459895
952,е щ,3,0.00020815986677768527
953,оме,2,0.00013877324451845685
954,ме ,1,6.938662225922843e-05
955,е Я,4,0.0002775464890369137
956,Я ч,3,0.00020815986677768527
957,ю я,3,0.00020815986677768527
958,иха,8,0.0005550929780738274
959,хає,3,0.00020815986677768527
960,є з,1,6.938662225922843e-05
961, зі,5,0.0003469331112961421
962,зіт,1,6.938662225922843e-05
963,ітх,1,6.938662225922843e-05
964,тха,1,6.938662225922843e-05
965,є я,2,0.00013877324451845685
966,нес,5,0.0003469331112961421
967,есп,1,6.938662225922843e-05
968,кій,3,0.00020815986677768527
969,ійн,2,0.00013877324451845685
970,кал,8,0.0005550929780738274
971,ала,15,0.0010407993338884263
972,лат,8,0.0005550929780738274
973,тає,5,0.0003469331112961421
974,є й,1,6.938662225922843e-05
975,е і,3,0.00020815986677768527
976, бє,1,6.938662225922843e-05
977,бєт,1,6.938662225922843e-05
978,ивч,1,6.938662225922843e-05
979,чик,3,0.00020815986677768527
980,ик ,4,0.0002775464890369137
981,к Я,2,0.00013877324451845685
982,Я з,6,0.00041631973355537054
983, зн,11,0.0007632528448515126
984,зна,8,0.0005550929780738274
985,наю,9,0.0006244796003330558
986,ю  ,1,6.938662225922843e-05
987,  т,4,0.0002775464890369137
988,то ,23,0.0015958923119622536
989,ога,5,0.0003469331112961421
990,га ,3,0.00020815986677768527
991,а В,1,6.938662225922843e-05
992, Во,10,0.0006938662225922842
993,Вон,12,0.0008326394671107411
994,дер,4,0.0002775464890369137
995,ерж,2,0.00013877324451845685
996,ржи,1,6.938662225922843e-05
997,вої,3,0.00020815986677768527
998,оїх,5,0.0003469331112961421
999,їх ,7,0.00048570635581459895
1000,х о,3,0.00020815986677768527
1001,мах,1,6.938662225922843e-05
1002,ах ,6,0.00041631973355537054
1003,х н,4,0.0002775464890369137
1004,атн,1,6.938662225922843e-05
1005,тнє,1,6.938662225922843e-05
1006,нє ,2,0.00013877324451845685
1007,оче,6,0.00041631973355537054
1008,чет,5,0.0003469331112961421
1009,я в,8,0.0005550929780738274
1010, ви,26,0.0018040521787399389
1011,виб,1,6.938662225922843e-05
1012,иби,1,6.938662225922843e-05
1013,бит,5,0.0003469331112961421
1014,тис,11,0.0007632528448515126
1015,ись,12,0.0008326394671107411
1016, зп,1,6.938662225922843e-05
1017,зпі,1,6.938662225922843e-05
1018,д ї,1,6.938662225922843e-05
1019, гн,3,0.00020815986677768527
1020,гні,3,0.00020815986677768527
1021,ніт,2,0.00013877324451845685
1022,іту,7,0.00048570635581459895
1023,вий,3,0.00020815986677768527
1024,ийт,1,6.938662225922843e-05
1025,йти,1,6.938662225922843e-05
1026,и з,12,0.0008326394671107411
1027,з д,3,0.00020815986677768527
1028,у і,10,0.0006938662225922842
1029,і с,15,0.0010407993338884263
1030,ски,2,0.00013877324451845685
1031,кин,2,0.00013877324451845685
1032,ину,10,0.0006938662225922842
1033,нут,4,0.0002775464890369137
1034,и ї,3,0.00020815986677768527
1035,ї з,3,0.00020815986677768527
1036,себ,5,0.0003469331112961421
1037,ебе,7,0.00048570635581459895
1038,"бе
",1,6.938662225922843e-05
1039,"е
а",2,0.00013877324451845685
1040,"
а ",5,0.0003469331112961421
1041,а я,15,0.0010407993338884263
1042,у Р,1,6.938662225922843e-05
1043, Рі,1,6.938662225922843e-05
1044,Рів,1,6.938662225922843e-05
1045,івн,1,6.938662225922843e-05
1046,вни,5,0.0003469331112961421
1047,м р,1,6.938662225922843e-05
1048,озм,1,6.938662225922843e-05
1049,змі,1,6.938662225922843e-05
1050,мір,2,0.00013877324451845685
1051,іре,1,6.938662225922843e-05
1052,рен,1,6.938662225922843e-05
1053,кро,4,0.0002775464890369137
1054,м ч,2,0.00013877324451845685
1055, че,4,0.0002775464890369137
1056,чер,4,0.0002775464890369137
1057,ере,17,0.0011795725784068832
1058,рез,2,0.00013877324451845685
1059,ез ,4,0.0002775464890369137
1060,з у,2,0.00013877324451845685
1061,усю,2,0.00013877324451845685
1062,сю ,7,0.00048570635581459895
1063,у з,9,0.0006244796003330558
1064,з к,6,0.00041631973355537054
1065,кут,6,0.00041631973355537054
1066,тка,4,0.0002775464890369137
1067,ка ,24,0.0016652789342214821
1068,а в,17,0.0011795725784068832
1069, в ,26,0.0018040521787399389
1070,в к,4,0.0002775464890369137
1071,уто,4,0.0002775464890369137
1072,ток,3,0.00020815986677768527
1073,ок ,7,0.00048570635581459895
1074,к З,1,6.938662225922843e-05
1075, З ,2,0.00013877324451845685
1076,З к,1,6.938662225922843e-05
1077,е ч,4,0.0002775464890369137
1078,ю с,7,0.00048570635581459895
1079,ніг,1,6.938662225922843e-05
1080,іг ,3,0.00020815986677768527
1081,г н,1,6.938662225922843e-05
1082, ке,1,6.938662225922843e-05
1083,кер,1,6.938662225922843e-05
1084,еру,1,6.938662225922843e-05
1085,рую,1,6.938662225922843e-05
1086,ю н,7,0.00048570635581459895
1087,ни ,15,0.0010407993338884263
1088, но,10,0.0006938662225922842
1089,нос,1,6.938662225922843e-05
1090,ося,5,0.0003469331112961421
1091,сят,1,6.938662225922843e-05
1092,ь м,8,0.0005550929780738274
1093,амі,3,0.00020815986677768527
1094,мі ,1,6.938662225922843e-05
1095,мов,11,0.0007632528448515126
1096,ов ,10,0.0006938662225922842
1097,в з,3,0.00020815986677768527
1098,аве,1,6.938662225922843e-05
1099,вед,1,6.938662225922843e-05
1100,еде,1,6.938662225922843e-05
1101,ден,2,0.00013877324451845685
1102,й м,6,0.00041631973355537054
1103,мех,1,6.938662225922843e-05
1104,еха,1,6.938662225922843e-05
1105,хан,4,0.0002775464890369137
1106,ані,7,0.00048570635581459895
1107,ніз,2,0.00013877324451845685
1108,ізм,2,0.00013877324451845685
1109,зм ,1,6.938662225922843e-05
1110,льк,11,0.0007632528448515126
1111,ьки,10,0.0006938662225922842
1112,и г,7,0.00048570635581459895
1113,ова,8,0.0005550929780738274
1114,в п,4,0.0002775464890369137
1115,пав,3,0.00020815986677768527
1116,аву,3,0.00020815986677768527
1117,вук,1,6.938662225922843e-05
1118,к п,3,0.00020815986677768527
1119,вут,1,6.938662225922843e-05
1120,инн,4,0.0002775464890369137
1121,ння,8,0.0005550929780738274
1122,ня ,9,0.0006244796003330558
1123, сн,3,0.00020815986677768527
1124,сну,6,0.00041631973355537054
1125,нує,2,0.00013877324451845685
1126,ує ,7,0.00048570635581459895
1127,мер,11,0.0007632528448515126
1128,реж,2,0.00013877324451845685
1129,о д,8,0.0005550929780738274
1130, ду,13,0.0009020260893699694
1131,дум,7,0.00048570635581459895
1132,умо,1,6.938662225922843e-05
1133,мок,2,0.00013877324451845685
1134,к У,1,6.938662225922843e-05
1135,У в,1,6.938662225922843e-05
1136,иви,9,0.0006244796003330558
1137,я н,14,0.0009714127116291979
1138,ч б,1,6.938662225922843e-05
1139,інц,2,0.00013877324451845685
1140,нця,2,0.00013877324451845685
1141,ця ,8,0.0005550929780738274
1142,дов,5,0.0003469331112961421
1143,овг,4,0.0002775464890369137
1144,вгі,2,0.00013877324451845685
1145,гі ,2,0.00013877324451845685
1146, гл,4,0.0002775464890369137
1147,гли,2,0.00013877324451845685
1148,либ,2,0.00013877324451845685
1149,ибо,2,0.00013877324451845685
1150,бок,3,0.00020815986677768527
1151,кі ,1,6.938662225922843e-05
1152,і ч,2,0.00013877324451845685
1153,рні,2,0.00013877324451845685
1154,і п,12,0.0008326394671107411
1155,ори,6,0.00041631973355537054
1156,ри ,6,0.00041631973355537054
1157,и Д,1,6.938662225922843e-05
1158, Де,2,0.00013877324451845685
1159,Дес,1,6.938662225922843e-05
1160, да,5,0.0003469331112961421
1161,дал,6,0.00041631973355537054
1162,лек,4,0.0002775464890369137
1163,еко,2,0.00013877324451845685
1164,ука,3,0.00020815986677768527
1165,кає,3,0.00020815986677768527
1166,є к,3,0.00020815986677768527
1167,тал,12,0.0008326394671107411
1168,о н,11,0.0007632528448515126
1169,ічн,3,0.00020815986677768527
1170,оро,14,0.0009714127116291979
1171,рож,2,0.00013877324451845685
1172,ожа,1,6.938662225922843e-05
1173,жа ,1,6.938662225922843e-05
1174,а С,2,0.00013877324451845685
1175, Ск,1,6.938662225922843e-05
1176,Скі,1,6.938662225922843e-05
1177,кіл,2,0.00013877324451845685
1178,ікі,1,6.938662225922843e-05
1179,ків,4,0.0002775464890369137
1180,ів ,7,0.00048570635581459895
1181,в б,1,6.938662225922843e-05
1182, бу,14,0.0009714127116291979
1183,буд,6,0.00041631973355537054
1184,чну,1,6.938662225922843e-05
1185,у т,6,0.00041631973355537054
1186, ти,18,0.0012489592006661116
1187,тиш,3,0.00020815986677768527
1188,ишу,2,0.00013877324451845685
1189,шу ,3,0.00020815986677768527
1190,рев,3,0.00020815986677768527
1191,евя,1,6.938662225922843e-05
1192,вян,1,6.938662225922843e-05
1193,яни,2,0.00013877324451845685
1194,м я,4,0.0002775464890369137
1195, яз,1,6.938662225922843e-05
1196,язи,1,6.938662225922843e-05
1197,зик,1,6.938662225922843e-05
1198,ико,6,0.00041631973355537054
1199,скі,1,6.938662225922843e-05
1200, лю,3,0.00020815986677768527
1201,люд,2,0.00013877324451845685
1202,юде,1,6.938662225922843e-05
1203,дей,2,0.00013877324451845685
1204,кол,8,0.0005550929780738274
1205,лін,1,6.938662225922843e-05
1206, пе,8,0.0005550929780738274
1207,жил,3,0.00020815986677768527
1208,о В,3,0.00020815986677768527
1209,авж,1,6.938662225922843e-05
1210,вжд,1,6.938662225922843e-05
1211,жди,2,0.00013877324451845685
1212,вик,3,0.00020815986677768527
1213,икл,4,0.0002775464890369137
1214,кли,2,0.00013877324451845685
1215,ика,4,0.0002775464890369137
1216,є у,1,6.938662225922843e-05
1217,трі,10,0.0006938662225922842
1218,рій,3,0.00020815986677768527
1219,поч,10,0.0006938662225922842
1220,очу,6,0.00041631973355537054
1221,утт,1,6.938662225922843e-05
1222,я з,11,0.0007632528448515126
1223,звя,2,0.00013877324451845685
1224,вяз,3,0.00020815986677768527
1225,язк,2,0.00013877324451845685
1226,зку,2,0.00013877324451845685
1227,еки,2,0.00013877324451845685
1228,м м,4,0.0002775464890369137
1229, ми,7,0.00048570635581459895
1230,мин,2,0.00013877324451845685
1231,нул,6,0.00041631973355537054
1232,ули,2,0.00013877324451845685
1233,лим,3,0.00020815986677768527
1234,з ж,6,0.00041631973355537054
1235,тям,5,0.0003469331112961421
1236,ям ,4,0.0002775464890369137
1237,х п,3,0.00020815986677768527
1238,ращ,2,0.00013877324451845685
1239,ащу,1,6.938662225922843e-05
1240,щур,1,6.938662225922843e-05
1241,урі,1,6.938662225922843e-05
1242,рів,3,0.00020815986677768527
1243,в Щ,1,6.938662225922843e-05
1244, Що,10,0.0006938662225922842
1245,Щос,5,0.0003469331112961421
1246,ь є,1,6.938662225922843e-05
1247, є ,2,0.00013877324451845685
1248,сте,5,0.0003469331112961421
1249,е й,1,6.938662225922843e-05
1250,мил,4,0.0002775464890369137
1251,иле,2,0.00013877324451845685
1252,е у,2,0.00013877324451845685
1253,тій,1,6.938662225922843e-05
1254,ві ,9,0.0006244796003330558
1255,ла ,32,0.0022203719122953097
1256,яко,5,0.0003469331112961421
1257,ред,6,0.00041631973355537054
1258,ед ,6,0.00041631973355537054
1259,д т,6,0.00041631973355537054
1260,иші,1,6.938662225922843e-05
1261,ші ,5,0.0003469331112961421
1262,й б,2,0.00013877324451845685
1263,езл,1,6.938662225922843e-05
1264,злю,1,6.938662225922843e-05
1265,юдд,1,6.938662225922843e-05
1266,ддя,1,6.938662225922843e-05
1267,дя ,1,6.938662225922843e-05
1268,я о,4,0.0002775464890369137
1269,біц,1,6.938662225922843e-05
1270,іця,1,6.938662225922843e-05
1271,цяє,1,6.938662225922843e-05
1272,яє ,3,0.00020815986677768527
1273,є б,2,0.00013877324451845685
1274, бо,10,0.0006938662225922842
1275,бор,2,0.00013877324451845685
1276,нит,4,0.0002775464890369137
1277,и с,10,0.0006938662225922842
1278, тв,1,6.938662225922843e-05
1279,тво,3,0.00020815986677768527
1280,у Ч,1,6.938662225922843e-05
1281,Чом,1,6.938662225922843e-05
1282,у б,2,0.00013877324451845685
1283,б м,1,6.938662225922843e-05
1284,і н,16,0.0011101859561476548
1285, вз,1,6.938662225922843e-05
1286,взя,1,6.938662225922843e-05
1287,зят,1,6.938662225922843e-05
1288,яти,2,0.00013877324451845685
1289,ако,3,0.00020815986677768527
1290,кої,2,0.00013877324451845685
1291,ої ,12,0.0008326394671107411
1292,ї н,5,0.0003469331112961421
1293,ноч,4,0.0002775464890369137
1294,очі,11,0.0007632528448515126
1295,чі ,12,0.0008326394671107411
1296,о е,1,6.938662225922843e-05
1297, еп,1,6.938662225922843e-05
1298,епі,1,6.938662225922843e-05
1299,піз,2,0.00013877324451845685
1300,ізо,1,6.938662225922843e-05
1301,зод,1,6.938662225922843e-05
1302,оду,3,0.00020815986677768527
1303,у р,6,0.00041631973355537054
1304,озп,3,0.00020815986677768527
1305,зпо,1,6.938662225922843e-05
1306,оча,4,0.0002775464890369137
1307,чат,1,6.938662225922843e-05
1308,ю р,3,0.00020815986677768527
1309,ома,1,6.938662225922843e-05
1310,ман,1,6.938662225922843e-05
1311,ану,5,0.0003469331112961421
1312,де ,7,0.00048570635581459895
1313,е Х,3,0.00020815986677768527
1314, Хр,2,0.00013877324451845685
1315,Хри,2,0.00013877324451845685
1316,сти,12,0.0008326394671107411
1317,нув,2,0.00013877324451845685
1318,увш,1,6.938662225922843e-05
1319,вши,2,0.00013877324451845685
1320,ши ,2,0.00013877324451845685
1321,чол,2,0.00013877324451845685
1322,а о,3,0.00020815986677768527
1323, оп,3,0.00020815986677768527
1324,опи,1,6.938662225922843e-05
1325,пин,3,0.00020815986677768527
1326,лас,5,0.0003469331112961421
1327,ког,3,0.00020815986677768527
1328,род,7,0.00048570635581459895
1329,ода,2,0.00013877324451845685
1330,да ,2,0.00013877324451845685
1331,а у,1,6.938662225922843e-05
1332,у г,4,0.0002775464890369137
1333,глу,5,0.0003469331112961421
1334,ухо,2,0.00013877324451845685
1335, мі,7,0.00048570635581459895
1336,міс,5,0.0003469331112961421
1337,теч,3,0.00020815986677768527
1338,ечк,5,0.0003469331112961421
1339,чку,5,0.0003469331112961421
1340,у Ї,1,6.938662225922843e-05
1341, Їй,1,6.938662225922843e-05
1342,Їй ,1,6.938662225922843e-05
1343,я В,1,6.938662225922843e-05
1344,ідч,2,0.00013877324451845685
1345,дчи,1,6.938662225922843e-05
1346,иня,1,6.938662225922843e-05
1347,няє,2,0.00013877324451845685
1348,є в,2,0.00013877324451845685
1349,воє,2,0.00013877324451845685
1350,оєї,6,0.00041631973355537054
1351,єї ,6,0.00041631973355537054
1352,ї х,2,0.00013877324451845685
1353,ати,18,0.0012489592006661116
1354,и Ц,1,6.938662225922843e-05
1355, Ці,1,6.938662225922843e-05
1356,Ціл,1,6.938662225922843e-05
1357,іле,2,0.00013877324451845685
1358,ев ,1,6.938662225922843e-05
1359,в у,4,0.0002775464890369137
1360,у ц,2,0.00013877324451845685
1361, цв,8,0.0005550929780738274
1362,цві,8,0.0005550929780738274
1363, мя,2,0.00013877324451845685
1364,мяк,2,0.00013877324451845685
1365,яки,4,0.0002775464890369137
1366,и х,1,6.938662225922843e-05
1367, хв,2,0.00013877324451845685
1368,хви,3,0.00020815986677768527
1369,вил,7,0.00048570635581459895
1370,иля,1,6.938662225922843e-05
1371,лям,3,0.00020815986677768527
1372,ями,4,0.0002775464890369137
1373,оти,7,0.00048570635581459895
1374,тит,9,0.0006244796003330558
1375,авк,1,6.938662225922843e-05
1376,вкр,1,6.938662225922843e-05
1377,кру,2,0.00013877324451845685
1378,руг,5,0.0003469331112961421
1379,уги,2,0.00013877324451845685
1380,ги ,5,0.0003469331112961421
1381,и С,2,0.00013877324451845685
1382, Сп,1,6.938662225922843e-05
1383,Спи,1,6.938662225922843e-05
1384,чко,2,0.00013877324451845685
1385,к к,2,0.00013877324451845685
1386,куп,2,0.00013877324451845685
1387,упа,2,0.00013877324451845685
1388,них,3,0.00020815986677768527
1389,их ,17,0.0011795725784068832
1390,х с,1,6.938662225922843e-05
1391,ске,1,6.938662225922843e-05
1392,кел,1,6.938662225922843e-05
1393,ель,4,0.0002775464890369137
1394, НІ,3,0.00020815986677768527
1395,НІ ,3,0.00020815986677768527
1396,І з,2,0.00013877324451845685
1397, зг,2,0.00013877324451845685
1398,згу,1,6.938662225922843e-05
1399,гук,1,6.938662225922843e-05
1400,уку,2,0.00013877324451845685
1401, нІ,1,6.938662225922843e-05
1402,нІ ,2,0.00013877324451845685
1403,І б,1,6.938662225922843e-05
1404,ску,2,0.00013877324451845685
1405,д х,2,0.00013877324451845685
1406, хм,1,6.938662225922843e-05
1407,хма,1,6.938662225922843e-05
1408,мар,1,6.938662225922843e-05
1409,арн,2,0.00013877324451845685
1410,неб,4,0.0002775464890369137
1411,ебо,4,0.0002775464890369137
1412,бом,2,0.00013877324451845685
1413, Ті,1,6.938662225922843e-05
1414,Тіл,1,6.938662225922843e-05
1415,зап,7,0.00048570635581459895
1416,апа,5,0.0003469331112961421
1417,пах,2,0.00013877324451845685
1418,ахи,2,0.00013877324451845685
1419,и д,6,0.00041631973355537054
1420,уша,4,0.0002775464890369137
1421,шат,1,6.938662225922843e-05
1422,ать,2,0.00013877324451845685
1423,ь г,6,0.00041631973355537054
1424,а т,13,0.0009020260893699694
1425,ріп,1,6.938662225922843e-05
1426,іпо,1,6.938662225922843e-05
1427,одд,1,6.938662225922843e-05
1428,дда,1,6.938662225922843e-05
1429,ухе,1,6.938662225922843e-05
1430,хе ,1,6.938662225922843e-05
1431,нем,4,0.0002775464890369137
1432,емо,2,0.00013877324451845685
1433,реб,4,0.0002775464890369137
1434,бої,1,6.938662225922843e-05
1435,ї с,2,0.00013877324451845685
1436,рця,2,0.00013877324451845685
1437,езр,1,6.938662225922843e-05
1438,зри,2,0.00013877324451845685
1439,рим,4,0.0002775464890369137
1440,имо,3,0.00020815986677768527
1441,мог,4,0.0002775464890369137
1442,о в,21,0.0014571190674437969
1443,лет,2,0.00013877324451845685
1444,етн,2,0.00013877324451845685
1445,тня,1,6.938662225922843e-05
1446, Як,7,0.00048570635581459895
1447,Яке,1,6.938662225922843e-05
1448, дл,2,0.00013877324451845685
1449,для,2,0.00013877324451845685
1450,я Х,2,0.00013877324451845685
1451,еви,3,0.00020815986677768527
1452,ида,7,0.00048570635581459895
1453,дан,1,6.938662225922843e-05
1454,е В,3,0.00020815986677768527
1455,дчу,1,6.938662225922843e-05
1456,чув,4,0.0002775464890369137
1457,ува,3,0.00020815986677768527
1458,"ає
",1,6.938662225922843e-05
1459,"є
Я",1,6.938662225922843e-05
1460,Я с,3,0.00020815986677768527
1461,реп,1,6.938662225922843e-05
1462,пен,1,6.938662225922843e-05
1463,ену,5,0.0003469331112961421
1464,увс,1,6.938662225922843e-05
1465,всь,4,0.0002775464890369137
1466,ь Б,1,6.938662225922843e-05
1467, Бо,1,6.938662225922843e-05
1468,Бож,1,6.938662225922843e-05
1469,оже,13,0.0009020260893699694
1470,е Щ,2,0.00013877324451845685
1471,Що ,5,0.0003469331112961421
1472,ю Ч,2,0.00013877324451845685
1473, Чи,3,0.00020815986677768527
1474,Чи ,4,0.0002775464890369137
1475,абу,10,0.0006938662225922842
1476,був,4,0.0002775464890369137
1477,ув ,5,0.0003469331112961421
1478,в щ,2,0.00013877324451845685
1479,о у,3,0.00020815986677768527
1480,є д,2,0.00013877324451845685
1481,кла,6,0.00041631973355537054
1482,лав,2,0.00013877324451845685
1483,ав ,5,0.0003469331112961421
1484, ух,1,6.938662225922843e-05
1485,хо ,6,0.00041631973355537054
1486,рей,1,6.938662225922843e-05
1487,й С,1,6.938662225922843e-05
1488, Св,2,0.00013877324451845685
1489,Сви,3,0.00020815986677768527
1490,ь С,1,6.938662225922843e-05
1491,ь Я,1,6.938662225922843e-05
1492,Як ,1,6.938662225922843e-05
1493,к ї,1,6.938662225922843e-05
1494, їй,7,0.00048570635581459895
1495,їй ,11,0.0007632528448515126
1496,удн,3,0.00020815986677768527
1497, му,5,0.0003469331112961421
1498,муч,3,0.00020815986677768527
1499,я б,7,0.00048570635581459895
1500, бі,12,0.0008326394671107411
1501,бід,3,0.00020815986677768527
1502,ідн,5,0.0003469331112961421
1503,дна,4,0.0002775464890369137
1504, пт,1,6.938662225922843e-05
1505,пта,1,6.938662225922843e-05
1506,таш,1,6.938662225922843e-05
1507,ашк,2,0.00013877324451845685
1508,шка,2,0.00013877324451845685
1509,а М,1,6.938662225922843e-05
1510, Мe,1,6.938662225922843e-05
1511,Мeн,1,6.938662225922843e-05
1512,eнІ,1,6.938662225922843e-05
1513,І с,2,0.00013877324451845685
1514,ерл,2,0.00013877324451845685
1515,рло,1,6.938662225922843e-05
1516,х у,4,0.0002775464890369137
1517,удя,2,0.00013877324451845685
1518,дях,2,0.00013877324451845685
1519,ях ,3,0.00020815986677768527
1520,і я,6,0.00041631973355537054
1521,очи,8,0.0005550929780738274
1522,ю г,3,0.00020815986677768527
1523, вт,6,0.00041631973355537054
1524,втя,1,6.938662225922843e-05
1525,тяг,5,0.0003469331112961421
1526,яга,2,0.00013877324451845685
1527,гат,3,0.00020815986677768527
1528,за ,8,0.0005550929780738274
1529,неї,2,0.00013877324451845685
1530,еї ,2,0.00013877324451845685
1531,нач,7,0.00048570635581459895
1532,аче,9,0.0006244796003330558
1533,е ї,8,0.0005550929780738274
1534,о л,6,0.00041631973355537054
1535,лег,7,0.00048570635581459895
1536,егш,4,0.0002775464890369137
1537,гше,4,0.0002775464890369137
1538,уде,2,0.00013877324451845685
1539, Хх,1,6.938662225922843e-05
1540,Хху,1,6.938662225922843e-05
1541,"ху
",1,6.938662225922843e-05
1542,"у
О",1,6.938662225922843e-05
1543,"
Од",1,6.938662225922843e-05
1544,Одн,2,0.00013877324451845685
1545,нак,1,6.938662225922843e-05
1546,к м,8,0.0005550929780738274
1547,ози,2,0.00013877324451845685
1548,зит,2,0.00013877324451845685
1549,ь Щ,1,6.938662225922843e-05
1550,озл,3,0.00020815986677768527
1551,зла,1,6.938662225922843e-05
1552,лаз,1,6.938662225922843e-05
1553,ази,2,0.00013877324451845685
1554,хол,6,0.00041631973355537054
1555,лод,8,0.0005550929780738274
1556,одн,7,0.00048570635581459895
1557,дни,3,0.00020815986677768527
1558,и м,13,0.0009020260893699694
1559,ура,2,0.00013877324451845685
1560,раш,3,0.00020815986677768527
1561,сьо,4,0.0002775464890369137
1562,ілу,5,0.0003469331112961421
1563,лу ,3,0.00020815986677768527
1564,і щ,4,0.0002775464890369137
1565, ще,5,0.0003469331112961421
1566,щел,1,6.938662225922843e-05
1567,леп,2,0.00013877324451845685
